ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO,tipo_juego,ACCESIBLE
59065,Balancín en Área Infantil,114,Vista Alegre,11,Carabanchel,OPERATIVO,436197.567,4469932.839,ETRS89,40.37753917,-3.75160599,SIN TIPO,Desconocido,S/N,28047,Jacobinia 000042,11075017,2002-01-01,F000000,AE21,Caballo,Infantiles,No
59070,Balancín en Área Infantil,116,Buenavista,11,Carabanchel,OPERATIVO,436228.736,4469734.426,ETRS89,40.37575417,-3.75121899,SIN TIPO,Desconocido,S/N,28044,Avenida De Los Poblados 82 28044 Madrid,20092552,1998-01-01,F000000,AE21,Ovni,Infantiles,No
59071,Balancín en Área Infantil,114,Vista Alegre,11,Carabanchel,OPERATIVO,436197.0,4470005.997,ETRS89,40.37819817,-3.75162,SIN TIPO,Desconocido,S/N,28047,Jacobinia 000048,20119352,2000-01-01,F000000,AE21,Foca,Infantiles,No
59092,Balancín en Área Infantil,115,Puerta Bonita,11,Carabanchel,OPERATIVO,437020.364,4470266.238,ETRS89,40.38060517,-3.741947,SIN TIPO,Desconocido,S/N,28025,Monseor Scar Romero 000009,11076531,2008-09-25,F000000,AE21,Doble,Infantiles,No
59103,Balancín en Área Infantil,115,Puerta Bonita,11,Carabanchel,OPERATIVO,436392.053,4469831.615,ETRS89,40.37664217,-3.74930499,SIN TIPO,Desconocido,S/N,28025,Dtil 000001,11077120,2003-01-01,F000000,AE21,Cerdito,Infantiles,No
59112,Balancín en Área Infantil,114,Vista Alegre,11,Carabanchel,OPERATIVO,436177.468,4470224.847,ETRS89,40.38016817,-3.75187199,SIN TIPO,Desconocido,S/N,28047,Parque Eugenia De Montijo 000005,31009134,2003-01-01,F000000,AE21,Foca,Infantiles,No
59603,Balancín en Área Infantil,136,Numancia,13,Puente De Vallecas,OPERATIVO,443534.26,4472424.638,ETRS89,40.40051616,-3.66540499,SIN TIPO,Desconocido,S/N,28038,Eugenio Zuba 000001,11100501,2007-10-13,F000000,AE21,Moto,Infantiles,No
59621,Balancín en Área Infantil,145,Fontarron,14,Moratalaz,OPERATIVO,445480.725,4472263.38,ETRS89,40.39919317,-3.64245499,SIN TIPO,Desconocido,S/N,28030,Encomienda De Palacios 000190,31006781,2011-02-06,F000000,AE21,Gallina,Infantiles,No
59622,Balancín en Área Infantil,145,Fontarron,14,Moratalaz,OPERATIVO,445485.246,4472266.566,ETRS89,40.39922217,-3.64240199,SIN TIPO,Desconocido,S/N,28030,Encomienda De Palacios 000160,11102514,2011-06-02,F000000,AE21,Cerdito,Infantiles,No
59627,Balancín en Área Infantil,145,Fontarron,14,Moratalaz,OPERATIVO,445006.249,4472519.38,ETRS89,40.40146817,-3.64806799,SIN TIPO,Desconocido,S/N,28030,Corregidor Juan Francisco De Lujn 000048,11102221,2011-06-02,F000000,AE21,Tortuga,Infantiles,No
59669,Balancín en Área Infantil,146,Vinateros,14,Moratalaz,OPERATIVO,445539.6,4473148.661,ETRS89,40.40717217,-3.64183699,SIN TIPO,Desconocido,S/N,28030,Pico De Los Artilleros 000064,11103317,1998-01-01,F000000,AE21,Coche,Infantiles,No
59697,Balancín en Área Infantil,141,Pavones,14,Moratalaz,OPERATIVO,446313.803,4472458.068,ETRS89,40.40100117,-3.63265499,SIN TIPO,Desconocido,S/N,28030,Valdebernardo 000025,11101295,2011-02-06,F000000,AE21,Caballo,Infantiles,No
59698,Balancín en Área Infantil,141,Pavones,14,Moratalaz,OPERATIVO,446335.002,4472692.913,ETRS89,40.40311816,-3.63242499,SIN TIPO,Desconocido,S/N,28030,Valdebernardo 000037,11101323,2011-06-02,F000000,AE21,Caballo,Infantiles,No
59150,Balancín en Área Infantil,114,Vista Alegre,11,Carabanchel,OPERATIVO,436011.887,4470000.912,ETRS89,40.37813817,-3.7538,SIN TIPO,Desconocido,S/N,28047,Jacobinia 000074,11074992,2003-01-01,F000000,AE21,Ovni,Infantiles,No
59156,Balancín en Área Infantil,116,Buenavista,11,Carabanchel,OPERATIVO,436570.199,4468408.333,ETRS89,40.36383417,-3.74706499,SIN TIPO,Desconocido,S/N,28054,Tremis 000005,31034102,2004-01-01,F000000,AE21,Coche,Infantiles,No
59733,Balancín en Área Infantil,153,Quintana,15,Ciudad Lineal,OPERATIVO,445727.769,4476655.169,ETRS89,40.43877312,-3.63991876,SIN TIPO,Desconocido,S/N,28027,C  Calle Los Misterios 11  Ascendiente 1 153 ,11108209,2006-01-01,F000000,AE21,Coche,Infantiles,No
59752,Balancín en Área Infantil,174,Los Rosales,17,Villaverde,OPERATIVO,441172.347,4467675.208,ETRS89,40.35756717,-3.692798,SIN TIPO,Desconocido,S/N,28041,Tertulia 000006,20062095,1999-01-01,F000000,AE21,Pollo,Infantiles,No
59769,Balancín en Área Infantil,174,Los Rosales,17,Villaverde,OPERATIVO,441509.097,4467855.626,ETRS89,40.35921617,-3.688849,SIN TIPO,Desconocido,S/N,28041,Avda Felicidad 000024,20061626,1998-01-01,F000000,AE21,Dino,Infantiles,No
59867,Balancín en Área Infantil,175,Angeles,17,Villaverde,OPERATIVO,441068.583,4467199.698,ETRS89,40.35327617,-3.693976,SIN TIPO,Desconocido,S/N,28041,La Dolorosa 000023,11143048,2002-01-01,F000000,AE21,Desconocido,Infantiles,No
59924,Balancín en Área Infantil,171,Villaverde Alto - Casco Historico De Villaverde,17,Villaverde,OPERATIVO,439044.161,4467934.056,ETRS89,40.35974617,-3.71788399,SIN TIPO,Desconocido,S/N,28041,Avda Rafaela Ybarra 000130,31054821,1998-01-01,F000000,AE21,Perro,Infantiles,No
59938,Balancín en Área Infantil,175,Angeles,17,Villaverde,OPERATIVO,440999.642,4467894.022,ETRS89,40.35952617,-3.694852,SIN TIPO,Desconocido,S/N,28041,Cl. Pan Y Toros 18,11128943,2004-01-01,F000000,AE21,Asiento,Infantiles,Si
59947,Balancín en Área Infantil,175,Angeles,17,Villaverde,OPERATIVO,440153.822,4467280.192,ETRS89,40.35393617,-3.704755,SIN TIPO,Desconocido,S/N,28041,Calle De La Tabernera Del Puerto 69 28041 Madrid,31048056,2015-02-05,F000000,AE21,Perro,Infantiles,No
59956,Balancín en Área Infantil,181,Casco Historico De Vallecas,18,Villa De Vallecas,OPERATIVO,447351.126,4469753.535,ETRS89,40.37670317,-3.620208,SIN TIPO,Desconocido,S/N,28031,Paseo Federico Garca Lorca 000023,11130229,2011-01-01,F000000,AE21,Tortuga,Infantiles,No
59995,Balancín en Área Infantil,182,Santa Eugenia,18,Villa De Vallecas,OPERATIVO,447547.735,4470469.578,ETRS89,40.38316617,-3.61795099,SIN TIPO,Desconocido,S/N,28031,Cmno Vasares 000004,31041866,1998-01-01,F000000,AE21,Muelle Doble,Infantiles,No
60000,Balancín en Área Infantil,182,Santa Eugenia,18,Villa De Vallecas,OPERATIVO,448611.617,4470533.373,ETRS89,40.38380717,-3.60542299,SIN TIPO,Desconocido,S/N,28031,Zazuar 000002,11131619,2003-01-01,F000000,AE21,Moto,Infantiles,No
60005,Balancín en Área Infantil,182,Santa Eugenia,18,Villa De Vallecas,OPERATIVO,448643.742,4470017.873,ETRS89,40.37916517,-3.60500299,SIN TIPO,Desconocido,S/N,28031,Fuentespina 000013  B,11131664,2006-01-01,F000000,AE21,Gallo,Infantiles,No
60016,Balancín en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,447066.774,4468615.302,ETRS89,40.36643117,-3.62346299,SIN TIPO,Desconocido,S/N,28051,Villamanta 000026,31037229,2006-01-01,F000000,AE21,Caballo,Infantiles,No
60021,Balancín en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,448490.044,4468253.636,ETRS89,40.36326217,-3.60667099,SIN TIPO,Desconocido,S/N,28051,Jos Gutirrez Maroto 000043,31019548,2006-01-01,F000000,AE21,Coche,Infantiles,No
60039,Balancín en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,447935.736,4468950.009,ETRS89,40.36950117,-3.61325599,SIN TIPO,Desconocido,S/N,28051,Avda Ensanche De Vallecas 000014  G,31024845,2006-01-01,F000000,AE21,Avion,Infantiles,No
60045,Balancín en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,449390.029,4467639.11,ETRS89,40.35778117,-3.59602299,SIN TIPO,Desconocido,S/N,28051,Avda Gran Va Del Sureste 000044,31023193,2009-06-18,F000000,AE21,Rana Con Sonrisa,Infantiles,No
60057,Balancín en Área Infantil,183,Ensanche De Vallecas,18,Villa De Vallecas,OPERATIVO,448165.291,4468503.963,ETRS89,40.36549717,-3.61051599,SIN TIPO,Desconocido,S/N,28051,Entrepeas 000090,31037215,2006-01-01,F000000,AE21,Foca,Infantiles,No
60080,Balancín en Área Infantil,181,Casco Historico De Vallecas,18,Villa De Vallecas,OPERATIVO,446223.252,4469449.053,ETRS89,40.37388817,-3.63346799,SIN TIPO,Desconocido,S/N,28031,El Sitio De Baler 000018,31061482,2014-01-01,F000000,AE21,Ovni Doble,Infantiles,No
60136,Balancín en Área Infantil,192,Valdebernardo,19,Vicalvaro,OPERATIVO,447567.951,4472475.727,ETRS89,40.40124017,-3.617878,SIN TIPO,Desconocido,S/N,28032,Cordel De Pavones 000014  A,20124179,2011-06-02,F000000,AE21,Ovni,Infantiles,No
60138,Balancín en Área Infantil,192,Valdebernardo,19,Vicalvaro,OPERATIVO,447576.861,4472475.554,ETRS89,40.40123917,-3.61777299,SIN TIPO,Desconocido,S/N,28032,Cordel De Pavones 000014  A,20124179,1998-01-01,F000000,AE21,Gallina,Infantiles,No
60157,Balancín en Área Infantil,192,Valdebernardo,19,Vicalvaro,OPERATIVO,447012.005,4472126.084,ETRS89,40.39805516,-3.6244,SIN TIPO,Desconocido,S/N,28032,Bvar Jos Prat 000007  C,20124364,2011-02-06,F000000,AE21,Moto,Infantiles,No
6777935,Multijuego en Área Infantil,215,Corralejos,21,Barajas,OPERATIVO,448494.51,4478603.74,ETRS89,40.45650297,-3.60745619,SIN TIPO,Desconocido,S/N,28042,Sin información,20143672,1998-01-01,F000000,6,Conjunto Castillo Tnez Eibe Ibondo,Infantiles,No
6778278,Redes en Áreas Infantiles,215,Corralejos,21,Barajas,OPERATIVO,448473.62,4479201.23,ETRS89,40.46188421,-3.60775105,SIN TIPO,Desconocido,S/N,28042,Sin información,20143672,1998-01-01,F000000,6,Trepar Y Deslizar Kompan Spv 24530,Infantiles,No
6878698,Multijuego en Área Infantil,123,San Fermin,12,Usera,OPERATIVO,441542.27,4469666.7,ETRS89,40.3755337,-3.68862437,SIN TIPO,Desconocido,S/N,0,Sin información,31005119,1998-01-01,F000000,6,Conjunto Con Varios Elementos,Infantiles,No
6761613,Columpio en Área Infantil,162,Piovera,16,Hortaleza,OPERATIVO,447268.6,4478580.15,ETRS89,40.45621358,-3.62191182,SIN TIPO,Desconocido,S/N,28043,Sin información,20084831,1998-01-01,F000000,6,Columpio Doble Richter 614000,Infantiles,No
6907806,Balancín en Área Infantil,144,Media Legua,14,Moratalaz,OPERATIVO,443990.272,4473247.544,ETRS89,40.40796017,-3.660104,SIN TIPO,Desconocido,S/N,28030,Moratalaz 27,11101922,2020-04-24,F000000,AE21,Muelle Doble,Infantiles,No
7107765,Balancín en Área Infantil,87,Mirasierra,8,Fuencarral - El Pardo,OPERATIVO,438099.93,4482345.99,ETRS89,40.48950519,-3.7304065,CALLE,Madre Teresa De Calcuta,16,28049,Sin información,31062313,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
7107969,Columpio en Área Infantil,87,Mirasierra,8,Fuencarral - El Pardo,OPERATIVO,438053.98,4482246.22,ETRS89,40.48860301,-3.7309389,CALLE,Madre Teresa De Calcuta,12,28049,Sin información,31062312,2020-05-22,F000000,AE21,Desconocido,Infantiles,No
7125592,Varios Juegos en Áreas Infantiles,191,Casco Historico De Vicalvaro,19,Vicalvaro,OPERATIVO,448511.494,4473519.514,ETRS89,40.41070217,-3.60684399,SIN TIPO,Desconocido,S/N,28032,Polideportivo 2,20064598,2020-06-03,C198304,AE21,Desconocido,Infantiles,No
7125626,Varios Juegos en Áreas Infantiles,82,Fuentelarreina,8,Fuencarral - El Pardo,OPERATIVO,437825.43,4482043.19,ETRS89,40.48675697,-3.73361558,CALLE,Gloria Fuertes,4,28049,Sin información,31062285,2020-06-25,F000000,AE21,Coche,Infantiles,No
7126522,Balancín en Área Infantil,194,El Canaveral,19,Vicalvaro,OPERATIVO,452539.362,4472248.925,ETRS89,40.39949517,-3.55927899,SIN TIPO,Desconocido,S/N,28052,Enrique Urquijo 62,31040366,2020-06-25,F000000,AE21,Doble Perros,Infantiles,No
7128838,Balancín en Área Infantil,12,Embajadores,1,Centro,OPERATIVO,440287.31,4473764.0,ETRS89,40.41235528,-3.70379079,PLAZA,Tirso De Molina,3,28012,Sin información,11001663,2020-03-07,F000000,AE21,Balancin Moto Roja,Infantiles,No
7129058,Muelle en Área Infantil,194,El Canaveral,19,Vicalvaro,OPERATIVO,453393.182,4472945.888,ETRS89,40.40582217,-3.549269,SIN TIPO,Desconocido,S/N,28052,Calle Del Cerro Del Campo 41,31040410,2020-07-17,F000000,AE21,Conejo,Infantiles,No
7142114,Escalada en Área Infantil,15,Universidad,1,Centro,OPERATIVO,440163.94,4474788.26,ETRS89,40.42157344,-3.70534111,PLAZA,Santa Maria Soledad Torres Acosta,2,28004,Sin información,11007127,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
7211896,Multijuego en Área Infantil,53,Ciudad Jardin,5,Chamartin,OPERATIVO,442628.47,4477995.69,ETRS89,40.45064112,-3.67658103,CALLE,Doctor Marco Corera,7,28002,Sin información,31042749,2020-09-11,F000000,AE21,Infantil,Infantiles,Si
7247853,Balancín en Área Infantil,131,Entrevias,13,Puente De Vallecas,OPERATIVO,442583.103,4469907.372,ETRS89,40.37777416,-3.676386,SIN TIPO,Desconocido,S/N,28053,Sur 125 B,31046402,2020-11-20,F000000,AE21,Triple Mariquita,Infantiles,No
7294618,Columpio en Área Infantil,164,Pinar Del Rey,16,Hortaleza,OPERATIVO,445317.53,4480391.16,ETRS89,40.47240199,-3.64507736,PASAJE,Rogelio Munoz,12,28033,Sin información,20092946,2020-11-27,F000000,AE21,Ksw902Custom Id20087504,Infantiles,Si
7294620,Balancín en Área Infantil,164,Pinar Del Rey,16,Hortaleza,OPERATIVO,445320.97,4480390.89,ETRS89,40.47239978,-3.64503675,PASAJE,Rogelio Munoz,12,28033,Sin información,20092946,2020-11-27,F000000,AE21,M1437401P,Infantiles,No
7404066,Columpio en Área Infantil,117,Abrantes,11,Carabanchel,OPERATIVO,437549.847,4469941.893,ETRS89,40.37772317,-3.735678,SIN TIPO,Desconocido,S/N,28025,Calle De Besolla 12,11078680,1998-01-01,F000000,AE21,Cesta,Infantiles,Si
7586729,Multijuego en Área Infantil,73,Trafalgar,7,Chamberi,OPERATIVO,440533.032,4476061.698,ETRS89,40.43307161,-3.70110972,SIN TIPO,Desconocido,S/N,28010,Pza  Plaza Olavide  Ascendiente 1 073  Trafal,11040549,2020-12-24,F000000,AE21,Multijuego Equilibrio,Infantiles,No
7591685,Balancín en Área Infantil,86,Valverde,8,Fuencarral - El Pardo,OPERATIVO,441513.1,4482620.46,ETRS89,40.49222523,-3.69016007,CALLE,Villacastin,14,28034,Sin información,20075643,2021-01-22,F000000,AE21,Doble,Infantiles,No
7612224,Columpio en Área Infantil,75,Rios Rosas,7,Chamberi,OPERATIVO,440800.13,4477521.21,ETRS89,40.4462386,-3.69809687,CALLE,Raimundo Fernandez Villaverde,44,28003,Sin información,11042259,2020-12-24,F000000,AE21,Desconocido,Infantiles,No
7612333,Multijuego en Área Infantil,75,Rios Rosas,7,Chamberi,OPERATIVO,440834.26,4477522.0,ETRS89,40.44624815,-3.6976945,CALLE,Raimundo Fernandez Villaverde,44,28003,Sin información,11042259,2020-12-24,F000000,AE21,Torre,Infantiles,Si
7612591,Varios Juegos en Áreas Infantiles,75,Rios Rosas,7,Chamberi,OPERATIVO,440861.381,4477516.778,ETRS89,40.44620303,-3.69737422,SIN TIPO,Desconocido,S/N,28003,C  Calle Raimundo Fernndez Villaverde  Ascendi,31003325,2020-12-24,F000000,AE21,Mesa Arena,Infantiles,No
7792020,Varios Juegos en Áreas Infantiles,166,Valdefuentes,16,Hortaleza,OPERATIVO,447624.71,4483166.45,ETRS89,40.49755194,-3.61809089,CALLE,Fina De Calderon,68,28055,Sin información,31039808,2021-02-22,F000000,AE21,Desconocido,Infantiles,No
7794506,Varios Juegos en Áreas Infantiles,166,Valdefuentes,16,Hortaleza,OPERATIVO,448538.707,4481896.32,ETRS89,40.48616712,-3.60720207,CALLE,Fernando Higueras,45,28055,Sin información,31039415,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
7838855,Multijuego en Área Infantil,105,Campamento,10,Latina,OPERATIVO,432523.36,4469858.05,ETRS89,40.37657606,-3.79487716,PASEO,Husares,54,28024,Sin información,31040051,2021-03-23,F000000,AE21,Multijuego,Infantiles,No
7847898,Carrusel en Área Infantil,44,Guindalera,4,Salamanca,OPERATIVO,443226.86,4475642.04,ETRS89,40.42947935,-3.66931437,CALLE,Francisco Silvela,4,28028,Sin información,31004602,2021-03-22,F000000,AE21,Cuenco,Infantiles,Si
7850163,Multijuego en Área Infantil,205,Rosas,20,San Blas - Canillejas,OPERATIVO,448919.93,4475696.01,ETRS89,40.43033462,-3.60220523,SIN TIPO,Desconocido,S/N,28022,C  Calle Mnchester 26  Ascendiente 1 205  La,20125498,1999-01-01,F000000,AE21,Desconocido,Infantiles,No
7853108,Balancín en Área Infantil,211,Alameda De Osuna,21,Barajas,OPERATIVO,449666.993,4478094.504,ETRS89,40.4519873,-3.59358825,SIN TIPO,Desconocido,S/N,28042,Obenque,20047266,2004-01-01,F000000,AE21,Desconocido,Infantiles,No
7862172,Columpio en Área Infantil,154,La Concepcion,15,Ciudad Lineal,OPERATIVO,444647.73,4476344.74,ETRS89,40.43590542,-3.65262558,CALLE,Virgen De Nuria,11,28027,Sin información,11109768,2004-01-01,F000000,AE21,Desconocido,Infantiles,No
7862416,Columpio en Área Infantil,56,Castilla,5,Chamartin,OPERATIVO,442795.08,4481178.57,ETRS89,40.47932542,-3.67490327,AVENIDA,Burgos,30,28036,Sin información,11027413,2021-04-22,F000000,AE21,Mixto,Infantiles,No
7886659,Tobogan Autoportante en Área Infantil,107,Aguilas,10,Latina,OPERATIVO,434873.93,4470267.59,ETRS89,40.38045236,-3.76723161,CALLE,Maestra Justa Freire,1,28044,Sin información,31054409,2021-06-05,F000000,AE21,Tren,Infantiles,No
7886665,Tobogan Autoportante en Área Infantil,107,Aguilas,10,Latina,OPERATIVO,434835.49,4470263.21,ETRS89,40.3804099,-3.76768397,CALLE,Maestra Justa Freire,1,28044,Sin información,31054409,1998-01-01,F000000,AE21,Autoportante,Infantiles,No
7896561,Carrusel en Área Infantil,208,El Salvador,20,San Blas - Canillejas,OPERATIVO,447072.448,4477235.08,ETRS89,40.44408396,-3.62411299,AVENIDA,Veinticinco De Septiembre,6,28027,Sin información,31052504,2006-01-01,F000000,AE21,Desconocido,Infantiles,No
7903114,Balancín en Área Infantil,171,Villaverde Alto - Casco Historico De Villaverde,17,Villaverde,OPERATIVO,440142.919,4466188.43,ETRS89,40.34410017,-3.704781,CALLE,Amadeo Fernandez,17,28021,Sin información,11125659,2021-04-15,F000000,AE21,Maia,Infantiles,No
7933643,Carrusel en Área Infantil,166,Valdefuentes,16,Hortaleza,OPERATIVO,448662.45,4483322.85,ETRS89,40.49902571,-3.60585765,AVENIDA,Manuel Fraga Iribarne,220,28055,Sin información,31039904,2021-03-06,F000000,AE21,Desconocido,Infantiles,No
8888419,Multijuego en Área Infantil,14,Justicia,1,Centro,OPERATIVO,440944.775,4475391.893,ETRS89,40.42706703,-3.69619342,SIN TIPO,Desconocido,S/N,28004,Calle De Orellana,11005154,2021-12-21,F000000,AE21,Desconocido,Infantiles,No
8927893,Balancín en Área Infantil,162,Piovera,16,Hortaleza,OPERATIVO,446877.39,4478404.28,ETRS89,40.45460433,-3.62651076,SIN TIPO,Desconocido,S/N,28043,Sin información,20084831,1998-01-01,F000000,6,Balancn Bdu Richter Pony 424150 3,Infantiles,No
8928420,Varios Juegos en Áreas Infantiles,97,Aravaca,9,Moncloa - Aravaca,OPERATIVO,433376.454,4478835.463,ETRS89,40.45751595,-3.78576888,SIN TIPO,Desconocido,S/N,28023,Cv Calle Zarza,31069513,2022-05-31,F000000,AE21,Desconocido,Infantiles,No
8928481,Tobogan Autoportante en Área Infantil,97,Aravaca,9,Moncloa - Aravaca,OPERATIVO,433372.75,4478848.626,ETRS89,40.45763423,-3.78581395,SIN TIPO,Desconocido,S/N,28023,Cv Calle Zarza,31069513,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
8928484,Tobogan Autoportante en Área Infantil,97,Aravaca,9,Moncloa - Aravaca,OPERATIVO,433351.054,4478830.767,ETRS89,40.45747161,-3.78606794,SIN TIPO,Desconocido,S/N,28023,Cv Calle Zarza,31069513,2022-05-31,F000000,AE21,Desconocido,Infantiles,No
8941996,Balancín en Área Infantil,125,Moscardo,12,Usera,OPERATIVO,440364.121,4471436.892,ETRS89,40.39139705,-3.70266752,SIN TIPO,Desconocido,S/N,28005,Sin información,11084099,1998-01-01,F000000,6,Balancn 611700,Infantiles,No
8953022,Balancín en Área Infantil,131,Entrevias,13,Puente De Vallecas,OPERATIVO,443871.905,4468987.917,ETRS89,40.36957895,-3.66112358,SIN TIPO,Desconocido,S/N,28053,Parque Garrigues Walker,31046275,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
9049031,Escalada en Área Infantil,166,Valdefuentes,16,Hortaleza,OPERATIVO,446714.877,4481230.307,ETRS89,40.48005228,-3.62866461,SIN TIPO,Desconocido,S/N,28055,Juan Daniel Fullaondo22,31041270,2022-08-19,F000000,AE21,Desconocido,Infantiles,No
9049190,Escalada en Área Infantil,182,Santa Eugenia,18,Villa De Vallecas,OPERATIVO,447717.585,4470073.905,ETRS89,40.37961235,-3.6159176,SIN TIPO,Desconocido,S/N,28031,C/Real De Arganda52,31009802,2022-01-08,F000000,AE21,Desconocido,Infantiles,No
9049198,Escalada en Área Infantil,182,Santa Eugenia,18,Villa De Vallecas,OPERATIVO,447721.156,4470072.053,ETRS89,40.37959589,-3.61587538,SIN TIPO,Desconocido,S/N,28031,C/Real De Arganda52,31009802,2022-01-08,F000000,AE21,Desconocido,Infantiles,No
9049858,Muelle en Área Infantil,182,Santa Eugenia,18,Villa De Vallecas,OPERATIVO,447731.111,4470092.261,ETRS89,40.37977856,-3.61575977,SIN TIPO,Desconocido,S/N,28031,C/Real De Arganda52,31009802,2022-08-01,F000000,AE21,Desconocido,Infantiles,No
9052943,Balancín en Área Infantil,83,Penagrande,8,Fuencarral - El Pardo,OPERATIVO,438022.883,4480585.382,ETRS89,40.47363933,-3.73114346,SIN TIPO,Desconocido,S/N,28035,C/Manuel Garrido,11043899,2022-11-04,F000000,AE21,Desconocido,Infantiles,No
9053882,Varios Juegos en Áreas Infantiles,83,Penagrande,8,Fuencarral - El Pardo,OPERATIVO,437790.578,4480555.682,ETRS89,40.47335442,-3.73388083,SIN TIPO,Desconocido,S/N,28035,C/Jesus De Polanco,11043899,2022-03-25,F000000,AE21,Desconocido,Infantiles,No
9131260,Columpio en Área Infantil,116,Buenavista,11,Carabanchel,OPERATIVO,434796.406,4468090.411,ETRS89,40.36083337,-3.76792216,SIN TIPO,Desconocido,S/N,28054,Cv C/Pinar De San Jose 33,31048877,2022-07-21,F000000,AE21,Desconocido,Infantiles,No
9131265,Tobogan Autoportante en Área Infantil,116,Buenavista,11,Carabanchel,OPERATIVO,434811.884,4468084.325,ETRS89,40.36077975,-3.76773926,SIN TIPO,Desconocido,S/N,28054,Cv C/Pinar De San Jose 33,31048877,2022-07-21,F000000,AE21,Desconocido,Infantiles,No
9150330,Columpio en Área Infantil,44,Guindalera,4,Salamanca,OPERATIVO,443527.348,4476497.973,ETRS89,40.43721049,-3.66584811,SIN TIPO,Desconocido,S/N,28028,Calle Boston 2  Ascendiente 1 044  Guindal,11018039,2006-07-04,F000000,AE21,Desconocido,Infantiles,No
9167251,Columpio en Área Infantil,74,Almagro,7,Chamberi,OPERATIVO,440887.713,4476054.439,ETRS89,40.4330315,-3.69692768,SIN TIPO,Desconocido,S/N,28010,Pza  Plaza Chamber  Ascendiente 1 074  Almag,11041318,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
9175254,Arenero en Área Infantil,71,Gaztambide,7,Chamberi,OPERATIVO,439364.438,4476574.457,ETRS89,40.43760639,-3.71493524,SIN TIPO,Desconocido,S/N,28015,C  Calle Joaquin Mara Lpez 48  Ascendiente 1,11039135,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
9178697,Balancín en Área Infantil,132,San Diego,13,Puente De Vallecas,OPERATIVO,443451.243,4471128.67,ETRS89,40.3888357,-3.66626813,SIN TIPO,Desconocido,S/N,28053,Parque Amos Acero,20028360,2023-01-05,F000000,AE21,Desconocido,Infantiles,No
9183098,Multijuego en Área Infantil,55,Nueva Espana,5,Chamartin,OPERATIVO,441546.201,4479204.834,ETRS89,40.46145822,-3.68945466,SIN TIPO,Desconocido,S/N,28046,Paseo De La Castellana 180,11025643,2023-02-16,F000000,AE21,Desconocido,Infantiles,No
9183722,Varios Juegos en Áreas Infantiles,65,Valdeacederas,6,Tetuan,OPERATIVO,440870.816,4479479.406,ETRS89,40.46388389,-3.69744576,PLAZA,Remonta,10,28039,Sin información,20002556,2023-02-09,F000000,AE21,Desconocido,Infantiles,No
9184893,Redes en Áreas Infantiles,107,Aguilas,10,Latina,OPERATIVO,435284.635,4469570.297,ETRS89,40.37420285,-3.76232282,SIN TIPO,Desconocido,S/N,28044,Parque De Las Cruces/Carlos Matallanas,11068498,2023-05-01,F000000,AE21,Desconocido,Infantiles,No
9185272,Carrusel en Área Infantil,107,Aguilas,10,Latina,OPERATIVO,435198.182,4469542.053,ETRS89,40.3739417,-3.76333824,SIN TIPO,Desconocido,S/N,28044,Parque De Las Cruces/Carlos Matallanas,20151403,2023-05-01,F000000,AE21,Desconocido,Infantiles,No
9186001,Columpio en Área Infantil,163,Canillas,16,Hortaleza,OPERATIVO,445540.801,4479405.842,ETRS89,40.46354042,-3.64235906,SIN TIPO,Desconocido,S/N,28043,Ctra  Carretera Canillas 98  Ascendiente 1 163,11116820,2023-07-02,F000000,AE21,Desconocido,Infantiles,No
9186012,Carrusel en Área Infantil,175,Angeles,17,Villaverde,OPERATIVO,441030.565,4468013.961,ETRS89,40.36060884,-3.69449893,SIN TIPO,Desconocido,S/N,28041,C/Pan Y Toros6,20152230,2023-01-16,F000000,AE21,Desconocido,Infantiles,No
9191713,Balancín en Área Infantil,91,Casa De Campo,9,Moncloa - Aravaca,OPERATIVO,438234.32,4475534.372,ETRS89,40.42815372,-3.72815803,SIN TIPO,Desconocido,S/N,28008,Parque La Bombilla Avd. De Valladolid N 31-33 Zona I Ascendiente 1 0,11052080,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
9219078,Carrusel en Área Infantil,33,Estrella,3,Retiro,OPERATIVO,443572.199,4474428.497,ETRS89,40.41857061,-3.66513564,CALLE,Juan Esplandiu,11,28007,Sin información,11012085,1998-01-01,F000000,AE21,Desconocido,Infantiles,No
