ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
3764,04/10/2022,Daño estructural,Baja,18030
3765,26/07/2024,Caída,Baja,17321
3766,09/02/2024,Daño estructural,Media,18590
3767,18/12/2020,Vandalismo,Crítica,17861
3768,31/12/2022,Robo,Alta,17661
3769,05/11/2022,Accidente,Media,17177
3770,13/07/2023,Accidente,Media,17356
3771,16/12/2022,Daño estructural,Alta,17425
3772,13/01/2022,Vandalismo,Alta,17674
3773,29/11/2022,Caída,Crítica,18312
3774,10/11/2021,Accidente,Alta,18094
3775,03/06/2024,Vandalismo,Crítica,16961
3776,30/07/2023,Accidente,Crítica,16888
3777,17/12/2020,Robo,Crítica,18378
3778,03/03/2024,Robo,Media,5237114
3779,07/10/2022,Robo,Media,16862
3780,24/04/2021,Vandalismo,Crítica,18313
3781,12/02/2021,Robo,Alta,7024214
3782,23/11/2021,Accidente,Media,16969
3783,18/03/2024,Daño estructural,Crítica,17832
3784,09/01/2022,Vandalismo,Media,52159
3785,27/02/2022,Vandalismo,Alta,17630
3786,01/07/2024,Daño estructural,Alta,5653896
3787,27/07/2020,Caída,Baja,18518
3788,23/03/2022,Accidente,Media,17274
3789,13/11/2022,Caída,Crítica,8799554
3790,24/10/2022,Vandalismo,Baja,18434
3791,02/11/2023,Vandalismo,Alta,17872
3792,30/10/2020,Vandalismo,Media,18510
3793,12/01/2024,Vandalismo,Crítica,7861595
3794,20/04/2020,Daño estructural,Alta,17568
3795,13/06/2020,Caída,Alta,17835
3796,11/05/2020,Caída,Crítica,17080
3797,04/09/2022,Accidente,Alta,17248
3798,28/06/2022,Accidente,Crítica,7802522
3799,08/05/2024,Daño estructural,Crítica,18144
3800,15/12/2023,Caída,Crítica,7074478
3801,15/02/2022,Vandalismo,Crítica,18041
3802,03/09/2023,Daño estructural,Media,18101
3803,03/01/2021,Accidente,Baja,18605
3804,04/12/2019,Caída,Crítica,17410
3805,02/04/2020,Accidente,Baja,18239
3806,02/06/2022,Daño estructural,Alta,17255
3807,16/02/2020,Daño estructural,Media,17493
3808,08/04/2020,Accidente,Crítica,18243
3809,04/02/2024,Caída,Baja,3740686
3810,22/11/2022,Robo,Crítica,17147
3811,08/05/2021,Vandalismo,Baja,7403980
3812,04/07/2023,Robo,Alta,52110
3813,24/12/2019,Daño estructural,Baja,18061
3814,27/11/2023,Vandalismo,Media,5241176
3815,17/02/2022,Robo,Crítica,18376
3816,10/05/2021,Vandalismo,Alta,17846
3817,16/05/2024,Accidente,Alta,18129
3818,06/08/2022,Daño estructural,Alta,18128
3819,03/09/2024,Caída,Alta,4730844
3820,12/01/2019,Vandalismo,Baja,5653881
3821,10/02/2024,Daño estructural,Baja,17750
3822,08/04/2023,Robo,Media,3568708
3823,18/06/2020,Accidente,Alta,16937
3824,04/05/2023,Robo,Media,17552
3825,23/09/2024,Daño estructural,Media,18444
3826,09/06/2024,Robo,Baja,18360
3827,07/06/2022,Daño estructural,Alta,16733
3828,29/04/2024,Daño estructural,Crítica,52167
3829,18/09/2021,Caída,Alta,16667
3830,16/04/2024,Daño estructural,Crítica,17245
3831,13/12/2019,Vandalismo,Baja,5240107
3832,30/12/2022,Caída,Alta,5653806
3833,28/01/2024,Caída,Alta,7107695
3834,29/10/2020,Daño estructural,Crítica,52229
3835,12/07/2021,Accidente,Alta,17776
3836,06/07/2023,Robo,Crítica,18485
3837,20/01/2020,Vandalismo,Media,16697
3838,22/04/2024,Vandalismo,Baja,4731656
3839,21/12/2022,Accidente,Alta,17526
3840,09/01/2021,Caída,Crítica,18399
3841,29/11/2020,Vandalismo,Media,5237112
3842,25/07/2020,Daño estructural,Media,17852
3843,11/08/2022,Robo,Crítica,17277
3844,16/11/2019,Caída,Baja,17022
3845,16/02/2022,Robo,Crítica,17513
3846,02/04/2022,Accidente,Baja,52218
3847,12/06/2024,Robo,Alta,8799549
3848,09/08/2021,Accidente,Baja,17075
3849,19/06/2021,Accidente,Media,17737
3850,04/01/2024,Daño estructural,Baja,17943
3851,15/08/2022,Daño estructural,Media,18196
3852,02/09/2021,Vandalismo,Crítica,6779455
3853,27/08/2024,Robo,Media,16847
3854,16/08/2023,Vandalismo,Alta,3573054
3855,02/08/2021,Caída,Alta,52208
3856,26/06/2022,Daño estructural,Alta,17381
3857,29/03/2020,Vandalismo,Crítica,18123
3858,25/06/2022,Daño estructural,Baja,9049658
3859,15/03/2023,Robo,Media,52045
3860,30/05/2022,Caída,Baja,451353
3861,06/12/2020,Accidente,Crítica,16725
3862,11/05/2022,Accidente,Crítica,5178801
3863,31/08/2024,Caída,Crítica,3990960
3864,16/12/2019,Accidente,Crítica,18461
3865,07/01/2021,Daño estructural,Crítica,5240112
3866,09/01/2020,Vandalismo,Crítica,17815
3867,22/12/2023,Caída,Baja,18635
3868,12/09/2021,Daño estructural,Baja,3990960
3869,13/06/2024,Vandalismo,Baja,17782
3870,13/09/2020,Daño estructural,Alta,17821
3871,04/09/2022,Accidente,Media,17877
3872,11/11/2021,Accidente,Crítica,6819612
3873,22/09/2022,Vandalismo,Baja,5240288
3874,08/12/2021,Robo,Crítica,18083
3875,30/06/2023,Daño estructural,Alta,17820
3876,14/11/2021,Robo,Media,17090
3877,01/02/2021,Daño estructural,Media,5158861
3878,25/10/2023,Caída,Baja,17399
3879,05/09/2020,Vandalismo,Baja,18494
3880,05/07/2021,Vandalismo,Crítica,17545
3881,20/09/2024,Vandalismo,Baja,16933
3882,28/03/2021,Caída,Baja,17475
3883,22/11/2020,Daño estructural,Crítica,52902
3884,22/11/2023,Caída,Alta,5237132
3885,30/03/2020,Robo,Media,452347
3886,25/01/2020,Robo,Media,17564
3887,22/05/2021,Caída,Alta,16831
3888,21/08/2023,Daño estructural,Crítica,17522
3889,26/08/2022,Accidente,Crítica,17708
3890,15/09/2020,Robo,Media,17522
3891,27/08/2022,Accidente,Crítica,17082
3892,28/10/2021,Vandalismo,Baja,18170
3893,16/01/2023,Vandalismo,Media,17151
3894,01/10/2022,Daño estructural,Baja,17347
3895,14/05/2024,Caída,Crítica,8775334
3896,18/01/2020,Robo,Crítica,17851
3897,24/01/2024,Robo,Crítica,8914015
3898,18/02/2020,Caída,Baja,17317
3899,29/12/2020,Daño estructural,Baja,17074
3900,13/05/2024,Accidente,Alta,17105
3901,04/03/2021,Robo,Baja,17017
3902,19/03/2020,Vandalismo,Media,18083
3903,11/08/2022,Daño estructural,Crítica,18485
3904,27/07/2023,Caída,Alta,18551
3905,29/05/2021,Daño estructural,Alta,16977
3906,06/08/2023,Accidente,Alta,18454
3907,28/03/2021,Vandalismo,Alta,16692
3908,12/07/2022,Daño estructural,Alta,17564
3909,28/07/2023,Robo,Media,7862164
3910,23/12/2023,Vandalismo,Media,3573332
3911,03/07/2021,Vandalismo,Baja,5892353
3912,06/04/2022,Daño estructural,Media,4731667
3913,16/01/2023,Accidente,Media,17582
3914,26/03/2022,Robo,Media,17575
3915,12/01/2023,Caída,Crítica,18326
3916,14/10/2022,Caída,Media,17533
3917,22/01/2024,Daño estructural,Alta,17571
3918,18/07/2023,Vandalismo,Baja,16741
3919,05/12/2023,Robo,Baja,52060
3920,14/10/2023,Vandalismo,Crítica,17477
3921,20/10/2023,Daño estructural,Alta,18512
3922,17/04/2023,Caída,Media,16911
3923,20/01/2024,Vandalismo,Alta,16712
3924,23/06/2021,Vandalismo,Media,16660
3925,31/12/2019,Accidente,Media,9046724
3926,15/05/2020,Vandalismo,Media,16854
3927,07/02/2021,Caída,Media,16707
3928,15/12/2020,Vandalismo,Media,18094
3929,09/05/2021,Vandalismo,Alta,5068873
3930,24/02/2021,Caída,Crítica,18477
3931,20/07/2024,Robo,Crítica,5201907
3932,24/12/2023,Daño estructural,Media,17829
3933,03/10/2024,Accidente,Alta,16839
3934,31/08/2021,Caída,Alta,18517
3935,25/02/2023,Robo,Media,8909088
3936,05/10/2024,Robo,Baja,16665
3937,09/05/2024,Robo,Crítica,17124
3938,17/10/2022,Robo,Crítica,17435
3939,02/02/2024,Caída,Baja,18071
3940,22/08/2024,Daño estructural,Alta,8775334
3941,31/01/2024,Accidente,Baja,18423
3942,24/12/2023,Vandalismo,Alta,18236
3943,30/01/2023,Vandalismo,Crítica,17186
3944,20/07/2022,Vandalismo,Baja,3573350
3945,04/07/2020,Accidente,Media,18468
3946,30/01/2024,Caída,Alta,18130
3947,25/10/2023,Vandalismo,Crítica,17049
3948,21/12/2020,Robo,Crítica,9293991
3949,06/07/2022,Vandalismo,Crítica,52190
3950,17/01/2021,Caída,Alta,17808
3951,15/04/2023,Robo,Media,17848
3952,19/01/2020,Accidente,Crítica,18282
3953,12/07/2024,Robo,Crítica,17138
3954,27/08/2022,Robo,Crítica,18294
3955,13/03/2023,Vandalismo,Baja,17459
3956,04/08/2023,Caída,Media,17462
3957,30/10/2021,Caída,Alta,461341
3958,16/03/2020,Caída,Baja,18567
3959,13/08/2020,Caída,Crítica,17668
3960,05/04/2020,Robo,Alta,18225
3961,04/04/2021,Vandalismo,Alta,17852
3962,20/10/2023,Accidente,Baja,5174650
3963,30/04/2021,Robo,Baja,17095
3964,07/02/2022,Robo,Baja,52154
3965,09/10/2020,Vandalismo,Crítica,8799547
3966,12/09/2024,Robo,Media,52107
3967,08/02/2024,Vandalismo,Baja,17218
3968,21/04/2024,Daño estructural,Alta,7126154
3969,12/02/2024,Caída,Baja,5071674
3970,14/12/2022,Caída,Baja,17114
3971,21/11/2019,Vandalismo,Crítica,17343
3972,03/09/2023,Vandalismo,Crítica,17457
3973,16/04/2021,Daño estructural,Media,16777
3974,22/11/2019,Robo,Crítica,52191
3975,28/01/2021,Accidente,Alta,7889423
3976,25/09/2023,Daño estructural,Crítica,18094
3977,25/09/2022,Caída,Media,52041
3978,27/11/2020,Vandalismo,Baja,18039
3979,16/07/2023,Vandalismo,Baja,16899
3980,04/02/2024,Vandalismo,Baja,16961
3981,10/08/2023,Daño estructural,Crítica,5241176
3982,23/10/2021,Robo,Baja,52127
3983,30/09/2023,Accidente,Crítica,18115
3984,28/05/2022,Vandalismo,Crítica,18011
3985,19/08/2022,Vandalismo,Crítica,52042
3986,29/08/2020,Robo,Crítica,6843085
3987,09/01/2023,Robo,Baja,17715
3988,19/04/2023,Daño estructural,Crítica,17428
3989,21/05/2022,Vandalismo,Media,18275
3990,15/05/2024,Vandalismo,Crítica,3576117
3991,23/10/2019,Daño estructural,Crítica,18148
3992,18/02/2022,Accidente,Alta,16907
3993,22/05/2020,Robo,Media,16918
3994,19/01/2022,Vandalismo,Alta,5010682
3995,14/08/2024,Accidente,Baja,17871
3996,03/07/2022,Caída,Alta,16917
3997,22/08/2022,Accidente,Alta,7144369
3998,25/06/2023,Robo,Media,18473
3999,17/06/2023,Robo,Baja,4985689
4000,18/08/2024,Vandalismo,Media,16837
4001,04/04/2022,Caída,Alta,17931
4002,27/12/2020,Caída,Alta,18146
4003,06/02/2024,Daño estructural,Crítica,17127
4004,11/03/2021,Robo,Media,18074
4005,13/01/2023,Daño estructural,Crítica,18609
4006,20/08/2020,Vandalismo,Baja,18126
4007,07/07/2021,Robo,Media,4731656
4008,10/06/2024,Daño estructural,Crítica,52136
4009,10/01/2022,Robo,Crítica,18467
4010,16/09/2021,Robo,Alta,18500
4011,25/07/2023,Vandalismo,Crítica,9180738
4012,10/11/2023,Accidente,Alta,17158
4013,23/08/2024,Robo,Media,17857
4014,12/12/2020,Accidente,Crítica,17010
4015,04/10/2020,Robo,Alta,9269361
4016,12/10/2021,Caída,Media,5220259
4017,31/03/2022,Robo,Baja,52212
4018,01/03/2022,Vandalismo,Media,3573049
4019,20/05/2021,Accidente,Baja,17312
4020,18/03/2020,Robo,Alta,4986142
4021,29/01/2020,Vandalismo,Baja,16723
4022,03/03/2023,Robo,Baja,18056
4023,24/11/2021,Robo,Baja,5654018
4024,10/01/2023,Caída,Baja,17143
4025,22/03/2020,Robo,Crítica,16686
4026,15/05/2023,Robo,Crítica,17745
4027,11/03/2020,Robo,Media,16816
4028,14/01/2024,Caída,Alta,18055
4029,07/05/2024,Daño estructural,Media,18051
4030,05/04/2023,Accidente,Alta,18373
4031,09/04/2024,Robo,Media,17133
4032,03/03/2024,Vandalismo,Crítica,17029
4033,01/01/2023,Robo,Baja,5241170
4034,08/11/2019,Accidente,Baja,17007
4035,17/01/2023,Accidente,Crítica,8927341
4036,19/02/2021,Robo,Baja,17679
4037,16/04/2021,Daño estructural,Alta,17707
4038,22/07/2022,Daño estructural,Baja,5272342
4039,13/05/2023,Robo,Crítica,18186
4040,11/07/2022,Vandalismo,Baja,18273
4041,27/05/2021,Daño estructural,Alta,3991153
4042,20/02/2021,Caída,Media,17973
4043,25/10/2022,Daño estructural,Media,9494172
4044,08/11/2020,Accidente,Alta,17409
4045,13/03/2021,Caída,Baja,16978
4046,24/04/2023,Accidente,Crítica,17431
4047,31/05/2022,Daño estructural,Crítica,6819621
4048,23/08/2020,Caída,Media,18300
4049,21/01/2022,Daño estructural,Crítica,5653825
4050,26/11/2019,Caída,Alta,18528
4051,08/11/2019,Robo,Baja,18428
4052,17/08/2022,Daño estructural,Baja,17514
4053,20/07/2024,Robo,Media,7928105
4054,03/06/2022,Vandalismo,Crítica,16958
4055,24/05/2022,Accidente,Baja,16892
4056,26/02/2022,Vandalismo,Crítica,52057
4057,12/11/2022,Caída,Crítica,16787
4058,25/01/2020,Robo,Alta,17953
4059,20/05/2024,Caída,Media,52199
4060,21/10/2021,Accidente,Media,6907760
4061,14/02/2020,Daño estructural,Media,16854
4062,14/08/2022,Robo,Crítica,17329
4063,09/12/2021,Caída,Alta,18563
4064,27/01/2022,Accidente,Crítica,18580
4065,22/11/2021,Robo,Alta,16678
4066,16/12/2021,Accidente,Crítica,16870
4067,15/10/2021,Daño estructural,Crítica,18444
4068,26/01/2022,Vandalismo,Media,18529
4069,19/04/2020,Daño estructural,Media,9294501
4070,12/07/2022,Vandalismo,Baja,18275
4071,16/08/2024,Vandalismo,Crítica,5109124
4072,27/04/2023,Vandalismo,Crítica,5237110
4073,10/09/2020,Vandalismo,Crítica,16983
4074,19/10/2020,Accidente,Media,18220
4075,14/04/2021,Caída,Baja,18334
4076,28/10/2020,Vandalismo,Crítica,52061
4077,23/05/2024,Caída,Media,18494
4078,27/07/2021,Robo,Alta,17860
4079,03/02/2024,Vandalismo,Alta,18204
4080,11/09/2022,Accidente,Alta,18575
4081,18/07/2020,Robo,Crítica,6819611
4082,06/12/2021,Vandalismo,Crítica,17498
4083,30/06/2024,Accidente,Baja,52191
4084,19/10/2022,Accidente,Media,18179
4085,14/02/2024,Caída,Media,17338
4086,06/06/2022,Caída,Baja,17994
4087,13/09/2024,Robo,Crítica,18480
4088,28/08/2024,Caída,Media,17755
4089,04/12/2023,Vandalismo,Baja,5237139
4090,27/06/2020,Caída,Alta,9179375
4091,25/09/2020,Daño estructural,Baja,9180738
4092,28/10/2023,Accidente,Media,16895
4093,16/09/2021,Daño estructural,Crítica,5201907
4094,29/12/2021,Caída,Media,6819618
4095,21/04/2021,Accidente,Baja,7182466
4096,12/11/2019,Caída,Alta,3531285
4097,18/08/2021,Caída,Baja,52132
4098,02/03/2023,Robo,Media,52180
4099,16/09/2021,Accidente,Baja,17330
4100,04/03/2022,Accidente,Alta,8799532
4101,22/09/2023,Daño estructural,Baja,3568959
4102,03/01/2020,Daño estructural,Baja,18118
4103,09/12/2020,Caída,Media,17027
4104,28/07/2020,Caída,Crítica,16869
4105,12/01/2020,Caída,Alta,7840483
4106,15/12/2021,Daño estructural,Baja,8776081
4107,17/07/2022,Accidente,Baja,17097
4108,24/04/2021,Accidente,Baja,18224
4109,31/08/2022,Accidente,Media,18176
4110,23/04/2023,Accidente,Crítica,17494
4111,09/03/2021,Vandalismo,Media,17602
4112,01/04/2022,Vandalismo,Alta,16711
4113,16/11/2023,Caída,Baja,17341
4114,02/07/2021,Caída,Baja,7802438
4115,19/12/2020,Robo,Media,5241170
4116,07/12/2022,Caída,Crítica,5174681
4117,30/01/2024,Daño estructural,Baja,16687
4118,15/02/2023,Robo,Baja,16697
4119,12/07/2023,Vandalismo,Crítica,52109
4120,08/12/2022,Vandalismo,Alta,17206
4121,27/01/2020,Vandalismo,Baja,17245
4122,07/06/2024,Daño estructural,Baja,5653971
4123,23/03/2024,Vandalismo,Alta,16876
4124,14/01/2022,Accidente,Media,18017
4125,10/07/2020,Robo,Baja,17760
4126,25/12/2019,Vandalismo,Baja,5220798
4127,17/10/2022,Robo,Alta,17855
4128,30/07/2023,Caída,Media,4730886
4129,21/01/2023,Accidente,Alta,17328
4130,14/06/2023,Daño estructural,Media,17057
4131,30/01/2021,Daño estructural,Media,16841
4132,08/12/2023,Vandalismo,Baja,7933003
4133,02/10/2023,Vandalismo,Crítica,18378
4134,12/12/2023,Vandalismo,Media,16726
4135,29/10/2022,Vandalismo,Alta,18117
4136,21/12/2019,Vandalismo,Alta,6819625
4137,18/05/2024,Robo,Alta,18481
4138,20/02/2020,Robo,Crítica,17402
4139,23/08/2021,Daño estructural,Media,52167
4140,17/03/2023,Daño estructural,Crítica,17057
4141,12/07/2023,Robo,Baja,17757
4142,26/04/2024,Robo,Alta,17746
4143,07/09/2024,Daño estructural,Media,17922
4144,12/04/2020,Accidente,Media,9235167
4145,21/10/2020,Accidente,Media,7861574
4146,21/10/2020,Robo,Alta,16851
4147,15/02/2024,Accidente,Media,18112
4148,01/02/2023,Accidente,Alta,8927341
4149,17/06/2021,Vandalismo,Media,17596
4150,19/12/2023,Daño estructural,Alta,18465
4151,29/08/2020,Caída,Alta,18007
4152,07/12/2022,Daño estructural,Media,18009
4153,26/11/2020,Vandalismo,Crítica,18546
4154,24/06/2021,Robo,Baja,18413
4155,24/07/2022,Vandalismo,Baja,16870
4156,12/09/2021,Caída,Baja,18375
4157,22/12/2021,Vandalismo,Alta,17986
4158,10/02/2022,Daño estructural,Media,5653881
4159,14/11/2020,Accidente,Crítica,5240277
4160,09/12/2021,Vandalismo,Baja,5219935
4161,17/10/2019,Caída,Baja,6819625
4162,12/05/2022,Robo,Media,17097
4163,15/02/2020,Caída,Baja,5241184
4164,28/03/2022,Daño estructural,Baja,9294001
4165,21/10/2023,Accidente,Alta,52195
4166,17/04/2020,Accidente,Baja,17298
4167,21/02/2024,Vandalismo,Baja,17987
4168,01/01/2020,Vandalismo,Baja,18588
4169,07/02/2024,Robo,Baja,16889
4170,01/07/2023,Caída,Crítica,17386
4171,29/02/2020,Daño estructural,Alta,7839105
4172,10/08/2023,Daño estructural,Crítica,18452
4173,11/10/2024,Vandalismo,Alta,17784
4174,08/04/2023,Caída,Crítica,17370
4175,01/02/2022,Caída,Crítica,18550
4176,24/09/2022,Daño estructural,Media,17380
4177,29/01/2021,Vandalismo,Media,4749899
4178,30/12/2020,Vandalismo,Alta,451351
4179,24/09/2020,Accidente,Baja,3740132
4180,18/11/2023,Daño estructural,Baja,17108
4181,26/12/2019,Accidente,Media,18153
4182,19/08/2020,Vandalismo,Alta,17798
4183,30/04/2020,Robo,Baja,5237120
4184,05/10/2024,Accidente,Crítica,16812
4185,15/12/2020,Caída,Alta,18284
4186,05/12/2021,Accidente,Crítica,17152
4187,25/10/2020,Daño estructural,Crítica,7928031
4188,09/04/2022,Caída,Alta,17034
4189,18/06/2024,Robo,Alta,18446
4190,18/08/2023,Caída,Baja,52200
4191,08/06/2022,Robo,Media,18138
4192,28/02/2022,Accidente,Crítica,18138
4193,27/07/2024,Vandalismo,Crítica,17256
4194,17/12/2019,Robo,Crítica,3568959
4195,05/09/2021,Accidente,Media,17084
4196,31/10/2023,Accidente,Crítica,17484
4197,12/05/2024,Caída,Baja,16713
4198,22/03/2021,Accidente,Media,16785
4199,30/08/2021,Daño estructural,Media,18157
4200,25/07/2020,Robo,Media,17547
4201,06/07/2020,Vandalismo,Media,9046352
4202,21/12/2019,Accidente,Alta,7928053
4203,02/03/2022,Daño estructural,Alta,18277
4204,24/02/2024,Robo,Alta,18259
4205,15/11/2019,Robo,Crítica,16868
4206,10/12/2022,Caída,Baja,17096
4207,30/01/2020,Daño estructural,Baja,18526
4208,28/07/2024,Caída,Media,17049
4209,06/09/2023,Accidente,Media,7862436
4210,22/06/2024,Caída,Baja,17126
4211,29/11/2019,Robo,Alta,17551
4212,13/01/2022,Robo,Alta,17266
4213,24/04/2023,Vandalismo,Baja,16693
4214,05/12/2019,Vandalismo,Alta,17017
4215,26/12/2021,Caída,Crítica,17998
4216,19/11/2020,Accidente,Crítica,18524
4217,05/06/2024,Vandalismo,Crítica,17261
4218,09/04/2022,Vandalismo,Media,17349
4219,06/04/2021,Daño estructural,Media,18403
4220,06/06/2024,Vandalismo,Media,18096
4221,07/04/2022,Accidente,Crítica,16684
4222,08/10/2023,Accidente,Media,7595816
4223,29/03/2020,Accidente,Alta,18461
4224,23/08/2022,Caída,Media,18271
4225,22/08/2021,Robo,Baja,17204
4226,23/07/2024,Caída,Baja,18228
4227,12/01/2023,Vandalismo,Alta,18213
4228,25/06/2021,Robo,Crítica,17326
4229,08/12/2019,Caída,Crítica,17644
4230,23/10/2021,Vandalismo,Alta,17445
4231,07/11/2021,Robo,Media,5802688
4232,04/11/2022,Accidente,Alta,52119
4233,17/09/2024,Caída,Alta,17082
4234,18/07/2022,Robo,Baja,7125612
4235,31/01/2022,Accidente,Baja,4730835
4236,06/02/2021,Caída,Alta,52125
4237,27/06/2021,Robo,Alta,17107
4238,11/01/2022,Caída,Media,17043
4239,20/12/2020,Accidente,Crítica,17065
4240,27/03/2022,Robo,Alta,18077
4241,16/05/2023,Robo,Crítica,5237139
4242,31/07/2020,Accidente,Alta,16834
4243,23/09/2023,Caída,Media,52139
4244,03/06/2021,Caída,Crítica,17821
4245,07/01/2022,Robo,Alta,17043
4246,01/09/2024,Vandalismo,Media,17586
4247,27/01/2024,Daño estructural,Alta,5240297
4248,09/05/2023,Caída,Baja,18336
4249,20/12/2020,Vandalismo,Media,16910
4250,13/07/2022,Accidente,Crítica,18365
4251,27/10/2019,Robo,Media,8907324
4252,29/11/2019,Robo,Media,4983958
4253,17/10/2019,Accidente,Crítica,17655
4254,06/12/2023,Robo,Baja,7928105
4255,15/09/2020,Daño estructural,Alta,5653933
4256,25/05/2022,Robo,Baja,18022
4257,20/01/2024,Robo,Baja,8799600
4258,08/06/2023,Daño estructural,Media,17977
4259,28/10/2023,Robo,Media,5240105
4260,25/03/2024,Robo,Media,18634
4261,02/06/2023,Daño estructural,Media,17101
4262,22/10/2021,Caída,Crítica,5241178
4263,18/04/2020,Vandalismo,Crítica,16830
4264,15/10/2020,Vandalismo,Baja,3531283
4265,05/08/2022,Daño estructural,Alta,17670
4266,17/10/2020,Caída,Media,9187536
4267,06/09/2021,Vandalismo,Crítica,17763
4268,06/05/2020,Caída,Media,16712
4269,07/04/2024,Vandalismo,Crítica,18547
4270,18/02/2024,Vandalismo,Crítica,17552
4271,29/03/2020,Daño estructural,Crítica,52088
4272,26/08/2022,Robo,Media,5241184
4273,23/09/2022,Accidente,Baja,17611
4274,23/07/2020,Daño estructural,Baja,17699
4275,03/03/2023,Accidente,Crítica,18410
4276,04/10/2021,Daño estructural,Media,3573018
4277,30/05/2023,Vandalismo,Crítica,17331
4278,10/02/2021,Daño estructural,Media,17924
4279,17/12/2019,Accidente,Alta,18519
4280,20/08/2020,Daño estructural,Baja,17515
4281,18/12/2022,Caída,Crítica,18412
4282,22/03/2020,Vandalismo,Alta,17352
4283,03/02/2021,Daño estructural,Crítica,17322
4284,31/08/2023,Accidente,Media,5219920
4285,24/08/2021,Vandalismo,Crítica,5209024
4286,16/12/2022,Daño estructural,Media,18146
4287,05/04/2021,Accidente,Crítica,52146
4288,14/09/2024,Robo,Crítica,4987144
4289,16/04/2022,Daño estructural,Media,18313
4290,11/08/2020,Vandalismo,Baja,7143517
4291,20/07/2023,Vandalismo,Alta,17454
4292,09/09/2023,Daño estructural,Baja,52089
4293,24/08/2020,Robo,Baja,16984
4294,23/03/2023,Daño estructural,Media,17476
4295,18/10/2023,Vandalismo,Crítica,18211
4296,06/01/2023,Vandalismo,Media,9046351
4297,29/12/2019,Caída,Crítica,18460
4298,14/06/2024,Accidente,Crítica,5241175
4299,04/01/2024,Accidente,Alta,17077
4300,02/08/2020,Daño estructural,Media,4983958
4301,14/03/2022,Accidente,Crítica,17422
4302,08/06/2023,Vandalismo,Alta,18250
4303,06/10/2023,Accidente,Alta,17289
4304,04/01/2020,Daño estructural,Media,16776
4305,08/04/2020,Robo,Crítica,5654053
4306,29/01/2021,Vandalismo,Media,6819623
4307,30/03/2023,Vandalismo,Media,5199521
4308,13/07/2023,Daño estructural,Alta,17070
4309,04/08/2020,Vandalismo,Baja,17502
4310,13/10/2022,Vandalismo,Crítica,8914012
4311,31/08/2020,Robo,Alta,17260
4312,09/05/2021,Accidente,Crítica,17896
4313,27/02/2020,Daño estructural,Baja,16866
4314,07/01/2023,Robo,Media,4737941
4315,11/06/2024,Caída,Media,17431
4316,05/05/2023,Daño estructural,Baja,17487
4317,11/12/2022,Daño estructural,Alta,7165942
4318,20/09/2022,Daño estructural,Alta,5208757
4319,06/04/2021,Caída,Baja,17920
4320,21/03/2021,Robo,Crítica,17866
4321,20/05/2023,Vandalismo,Alta,7591686
4322,08/11/2023,Vandalismo,Media,17919
4323,01/12/2022,Daño estructural,Alta,17475
4324,09/12/2020,Vandalismo,Media,5241174
4325,18/11/2021,Vandalismo,Crítica,17904
4326,27/06/2022,Daño estructural,Alta,18395
4327,30/06/2021,Caída,Crítica,52167
4328,27/11/2019,Caída,Alta,4749890
4329,01/08/2022,Caída,Crítica,18531
4330,04/11/2023,Robo,Crítica,3568173
4331,20/01/2021,Accidente,Alta,17802
4332,06/09/2022,Robo,Media,52154
4333,12/03/2023,Vandalismo,Baja,52121
4334,22/10/2019,Accidente,Baja,7802522
4335,30/04/2021,Robo,Baja,18445
4336,21/07/2024,Accidente,Crítica,18404
4337,25/09/2023,Robo,Crítica,17110
4338,18/07/2020,Vandalismo,Alta,451593
4339,10/10/2022,Accidente,Crítica,4704499
4340,04/11/2023,Robo,Alta,52153
4341,14/05/2020,Daño estructural,Baja,5654025
4342,23/09/2024,Caída,Media,16754
4343,12/10/2021,Caída,Alta,17151
4344,14/11/2020,Accidente,Baja,7126590
4345,27/03/2024,Vandalismo,Media,18384
4346,27/08/2020,Vandalismo,Baja,17297
4347,23/01/2022,Caída,Baja,16983
4348,05/04/2023,Daño estructural,Media,5219935
4349,05/05/2020,Caída,Media,3567539
4350,19/12/2020,Daño estructural,Alta,17453
4351,10/10/2024,Daño estructural,Media,52156
4352,16/07/2023,Robo,Alta,17744
4353,14/03/2022,Daño estructural,Baja,17303
4354,21/07/2021,Daño estructural,Crítica,16743
4355,01/02/2024,Vandalismo,Crítica,17811
4356,21/05/2021,Vandalismo,Crítica,17062
4357,30/08/2023,Daño estructural,Baja,17342
4358,09/07/2021,Daño estructural,Alta,16943
4359,04/10/2024,Vandalismo,Baja,9492616
4360,10/11/2020,Vandalismo,Baja,17062
4361,04/07/2022,Accidente,Crítica,18020
4362,14/12/2022,Robo,Media,7595815
4363,08/10/2024,Robo,Baja,18275
4364,02/11/2020,Accidente,Media,3569210
4365,23/05/2023,Vandalismo,Crítica,18139
4366,08/12/2019,Accidente,Media,18036
4367,28/11/2022,Robo,Crítica,17104
4368,11/12/2020,Accidente,Alta,18552
4369,08/05/2020,Daño estructural,Media,17425
4370,01/06/2020,Caída,Media,5237129
4371,20/08/2023,Robo,Crítica,18405
4372,18/01/2021,Daño estructural,Media,16743
4373,21/03/2024,Accidente,Baja,9277882
4374,05/11/2021,Caída,Crítica,8799648
4375,30/12/2021,Accidente,Media,16929
4376,07/08/2021,Daño estructural,Crítica,18118
